ID,TP_ESCOLA,ESTADO_CIVIL,NOTA_FINAL
30622,Pública,Solteiro,605.6808140528819
30623,Pública,Solteiro,545.9131770338988
30624,Pública,Casado,474.6168677594281
30625,Pública,Solteiro,527.6876191489047
30626,Pública,Solteiro,643.2671195538339
30627,Pública,Solteiro,584.4372038414442
30628,Pública,Solteiro,415.1870693068246
30629,Pública,Casado,662.3587053075886
30630,Pública,Solteiro,679.0427645418011
30631,Pública,Solteiro,504.37794039617023
30632,Pública,Solteiro,528.4594847120385
30633,Pública,Solteiro,728.0546832217098
30634,Pública,Casado,659.878707084513
30635,Pública,Casado,694.3633092772087
30636,Pública,Solteiro,719.7642643161612
30637,Privada,Solteiro,646.9599985235834
30638,Pública,Casado,605.7091800111591
30639,Pública,Casado,549.0357615818874
30640,Pública,Casado,683.8847147247562
30641,Pública,Solteiro,309.8733135250246
30642,Pública,Solteiro,596.5645161141348
30643,Pública,Solteiro,478.71747294174565
30644,Pública,Solteiro,633.8748840080598
30645,Pública,Solteiro,526.0840479277629
30646,Pública,Casado,433.10107132761254
30647,Pública,Solteiro,717.4368352457196
30648,Pública,Divorciado,434.33685798396596
30649,Pública,Casado,394.8939570885584
30650,Pública,Solteiro,626.229297458563
30651,Pública,Solteiro,589.8386505412296
30652,Privada,Solteiro,546.064730562577
30653,Pública,Solteiro,640.8805485308188
30654,Pública,Solteiro,589.8575284209182
30655,Pública,Solteiro,466.4379845700607
30656,Pública,Solteiro,559.024771461454
30657,Pública,Solteiro,672.9139817686096
30658,Privada,Solteiro,500.7140628387095
30659,Pública,Casado,725.6834733768545
30660,Pública,Solteiro,401.247088251695
30661,Privada,Solteiro,467.9587445592281
30662,Privada,Solteiro,511.27353057975927
30663,Privada,Solteiro,585.6003894351766
30664,Pública,Solteiro,656.7852128284698
30665,Pública,Divorciado,528.7776609318233
30666,Pública,Solteiro,725.1858850352722
30667,Pública,Solteiro,472.02356799676596
30668,Pública,Solteiro,669.1432454042085
30669,Pública,Solteiro,472.30560612942804
30670,Pública,Divorciado,580.217961862195
30671,Pública,Solteiro,599.1915832969363
30672,Pública,Casado,284.05429478404557
30673,Pública,Casado,634.0527627268822
30674,Pública,Solteiro,408.5462823282435
30675,Pública,Casado,498.8481426889809
30676,Privada,Solteiro,418.7588459724751
30677,Pública,Viúvo,793.1046148830175
30678,Privada,Solteiro,777.7756331107311
30679,Pública,Divorciado,429.1133694774261
30680,Privada,Solteiro,557.6202670961801
30681,Pública,Divorciado,508.20319592855606
30682,Pública,Casado,404.7689091272954
30683,Pública,Divorciado,701.7809380607521
30684,Pública,Solteiro,486.13048636413254
30685,Pública,Solteiro,572.7744629219566
30686,Pública,Solteiro,459.070989652852
30687,Pública,Solteiro,767.7525167945556
30688,Pública,Solteiro,620.1661638181893
30689,Pública,Casado,518.1234007053404
30690,Pública,Solteiro,639.3205913533026
30691,Pública,Solteiro,616.9528729937103
30692,Pública,Solteiro,404.5970170150971
30693,Pública,Solteiro,662.0362262881965
30694,Pública,Solteiro,738.0400321979791
30695,Pública,Solteiro,681.4289848492979
30696,Privada,Solteiro,482.72728283617164
30697,Privada,Casado,637.615441195548
30698,Pública,Solteiro,682.0837114610576
30699,Pública,Solteiro,438.85635050650404
30700,Pública,Solteiro,461.20023190822155
30701,Pública,Solteiro,493.7287910054273
30702,Privada,Solteiro,507.71323422732735
30703,Pública,Solteiro,577.9851360469124
30704,Pública,Solteiro,626.5911393032276
30705,Pública,Casado,504.4811407387749
30706,Pública,Solteiro,597.0098352879037
30707,Pública,Solteiro,834.5069021806846
30708,Pública,Solteiro,640.4619391866069
30709,Pública,Casado,558.4640562551701
30710,Pública,Solteiro,613.7629731353089
30711,Pública,Casado,652.3071513723967
30712,Pública,Divorciado,532.3555039915996
30713,Pública,Solteiro,516.7984278135608
30714,Pública,Solteiro,333.7640496492362
30715,Pública,Viúvo,376.21427630382607
30716,Pública,Solteiro,600.6556838021079
30717,Privada,Solteiro,566.0844197829847
30718,Pública,Solteiro,522.2909261576498
30719,Pública,Solteiro,462.4550463131542
30720,Pública,Divorciado,538.013852734464
30721,Pública,Divorciado,573.1676485129764
30722,Pública,Solteiro,661.7948157883145
30723,Pública,Solteiro,456.6972052311214
30724,Privada,Divorciado,547.0772050790512
30725,Pública,Casado,711.3148092766869
30726,Pública,Solteiro,502.1153693725092
30727,Pública,Solteiro,546.6856146484486
30728,Privada,Solteiro,617.3945449905534
30729,Pública,Solteiro,371.040020133594
30730,Pública,Solteiro,562.1429568257672
30731,Pública,Solteiro,607.5680153099323
30732,Privada,Solteiro,527.0610940551172
30733,Pública,Casado,671.4527874756578
30734,Pública,Solteiro,515.8024693296397
30735,Pública,Solteiro,402.0226501665916
30736,Privada,Solteiro,603.7303883192293
30737,Pública,Solteiro,565.3389063635125
30738,Privada,Casado,673.1731356890779
30739,Pública,Casado,330.25948951584417
30740,Privada,Solteiro,649.3028334575895
30741,Pública,Solteiro,546.5758201643372
30742,Pública,Solteiro,670.613084629157
30743,Pública,Solteiro,536.1074396845972
30744,Pública,Solteiro,540.9596732726806
30745,Privada,Casado,371.6414282258093
30746,Privada,Solteiro,404.5259821223191
30747,Pública,Solteiro,602.5023364957475
30748,Pública,Casado,565.0463644950423
30749,Pública,Solteiro,511.80622554469164
30750,Pública,Casado,431.28393422578057
30751,Privada,Divorciado,503.1390799349863
30752,Pública,Solteiro,331.1956543758886
30753,Pública,Divorciado,555.1241674227838
30754,Pública,Solteiro,612.353872232213
30755,Privada,Solteiro,415.4555911041049
30756,Pública,Solteiro,195.42728495802533
30757,Privada,Casado,639.3493338849732
30758,Pública,Casado,548.1606793564147
30759,Pública,Casado,651.0319419935855
30760,Pública,Divorciado,544.224393485231
30761,Pública,Solteiro,440.0828130035565
30762,Pública,Divorciado,674.5170700841903
30763,Pública,Solteiro,549.2108962653209
30764,Pública,Solteiro,615.8358672587913
30765,Pública,Casado,368.18956540376604
30766,Pública,Casado,423.84257299391595
30767,Pública,Solteiro,465.93665001176225
30768,Pública,Solteiro,666.1685814234437
30769,Pública,Solteiro,449.21810690947405
30770,Pública,Solteiro,393.26095277333013
30771,Pública,Solteiro,629.1468568785256
30772,Pública,Divorciado,520.897501217929
30773,Pública,Solteiro,426.7175552033555
30774,Pública,Solteiro,416.9696733684375
30775,Pública,Divorciado,445.19821638005493
30776,Pública,Casado,556.2918403030197
30777,Pública,Solteiro,518.2751585465337
30778,Privada,Solteiro,454.6495019587146
30779,Pública,Divorciado,486.097656631006
30780,Pública,Solteiro,388.7219441675179
30781,Pública,Casado,803.7287465022534
30782,Pública,Solteiro,603.0611310448421
30783,Pública,Solteiro,551.990844196502
30784,Pública,Solteiro,480.66441552695267
30785,Pública,Solteiro,504.7105490368633
30786,Pública,Solteiro,481.6176416547554
30787,Pública,Casado,333.03043494003333
30788,Privada,Solteiro,565.7700230080985
30789,Pública,Solteiro,533.1507429012852
30790,Pública,Casado,534.3236037531877
30791,Pública,Divorciado,500.1863349360303
30792,Pública,Solteiro,646.7098912080625
30793,Pública,Casado,821.5540678873141
30794,Pública,Divorciado,346.62995649437335
30795,Pública,Solteiro,653.7719149915849
30796,Privada,Solteiro,492.47098346486035
30797,Pública,Solteiro,715.6123056194838
30798,Pública,Solteiro,547.591159990213
30799,Pública,Solteiro,395.2390779955436
30800,Pública,Solteiro,553.8990545647316
30801,Pública,Solteiro,424.984931541116
30802,Pública,Casado,631.7116977769545
30803,Pública,Solteiro,517.7144515992152
30804,Pública,Solteiro,613.1722285655982
30805,Pública,Casado,582.7190116825723
30806,Pública,Solteiro,509.39812026415933
30807,Pública,Solteiro,616.3889967856397
30808,Privada,Solteiro,486.28654761776284
30809,Pública,Solteiro,305.8930932079563
30810,Pública,Casado,736.0784251079435
30811,Pública,Casado,538.3154015465113
30812,Pública,Solteiro,674.666318232396
30813,Privada,Casado,480.1058171284981
30814,Pública,Solteiro,493.66956495686105
30815,Pública,Solteiro,486.42485977287186
30816,Pública,Solteiro,365.56789154583214
30817,Pública,Solteiro,509.6568720667113
30818,Pública,Casado,614.5564178038081
30819,Pública,Solteiro,533.5178621067382
30820,Pública,Solteiro,753.1842319230211
30821,Pública,Solteiro,439.8960472634499
30822,Pública,Solteiro,653.3824616510763
30823,Privada,Solteiro,525.3001034331005
30824,Pública,Casado,258.8981589675994
30825,Pública,Casado,568.4110298017331
30826,Pública,Solteiro,619.8523736167949
30827,Privada,Solteiro,649.3679542114583
30828,Pública,Solteiro,582.2599080514236
30829,Pública,Casado,546.9000490533333
30830,Privada,Casado,679.08340397938
30831,Pública,Solteiro,529.5529845409769
30832,Pública,Solteiro,620.6169695749171
30833,Pública,Solteiro,542.989634537507
30834,Pública,Casado,343.9939276492321
30835,Pública,Casado,421.2334553671377
30836,Pública,Casado,564.1010022279623
30837,Privada,Casado,780.9286178416926
30838,Privada,Solteiro,591.8260762926279
30839,Pública,Solteiro,897.7753611458113
30840,Pública,Solteiro,450.5728318642491
30841,Privada,Solteiro,493.5151695343451
30842,Pública,Solteiro,548.2440968042904
30843,Pública,Solteiro,452.621701255447
30844,Privada,Solteiro,774.8484160999973
30845,Pública,Solteiro,559.3207330874718
30846,Pública,Solteiro,402.7140494620685
30847,Pública,Solteiro,643.9136538620797
30848,Pública,Casado,436.5409203260864
30849,Pública,Casado,448.52266850276834
30850,Pública,Solteiro,595.568376178627
30851,Pública,Divorciado,395.1566397307385
30852,Pública,Solteiro,546.1916319080951
30853,Pública,Solteiro,414.1864246661522
30854,Pública,Solteiro,478.7875007498334
30855,Pública,Casado,507.84127446783486
30856,Pública,Solteiro,588.7237422893902
30857,Privada,Solteiro,773.8415605231139
30858,Pública,Divorciado,764.0031845078149
30859,Pública,Solteiro,553.0947112230334
30860,Pública,Solteiro,572.4122263839481
30861,Pública,Solteiro,600.9665418278361
30862,Pública,Divorciado,556.1630659391184
30863,Pública,Solteiro,538.6425986260265
30864,Pública,Solteiro,507.76837253760834
30865,Pública,Solteiro,464.40586604571627
30866,Pública,Solteiro,696.495306482412
30867,Pública,Solteiro,548.6046586535232
30868,Pública,Divorciado,611.5737520141272
30869,Pública,Casado,655.5619461608886
30870,Pública,Solteiro,525.5979993644361
30871,Privada,Solteiro,636.0734703082368
30872,Pública,Solteiro,519.3432027145374
30873,Pública,Casado,438.51677798195186
30874,Pública,Casado,704.261619427162
30875,Privada,Solteiro,548.0312563512144
30876,Pública,Solteiro,548.5526290006087
30877,Privada,Solteiro,504.4684788822575
30878,Pública,Solteiro,572.6586613211394
30879,Pública,Solteiro,685.3067957028951
30880,Pública,Solteiro,576.2888369046531
30881,Pública,Viúvo,683.9990566722447
30882,Pública,Solteiro,355.1460665653515
30883,Pública,Divorciado,472.33111644274464
30884,Pública,Solteiro,653.0077010579587
30885,Pública,Solteiro,566.7635670943997
30886,Pública,Solteiro,444.4257651617452
30887,Pública,Solteiro,599.9340216000949
30888,Pública,Solteiro,690.7245676238729
30889,Pública,Divorciado,545.2081370790709
30890,Pública,Casado,665.5186702420285
30891,Pública,Solteiro,549.6105477131231
30892,Privada,Casado,446.3588900434887
30893,Pública,Divorciado,689.655210793122
30894,Pública,Solteiro,604.264933489021
30895,Pública,Divorciado,488.0970199880706
30896,Pública,Solteiro,587.9916591119938
30897,Pública,Solteiro,618.3116858284518
30898,Pública,Solteiro,455.38973837056346
30899,Pública,Solteiro,837.6049682029802
30900,Pública,Casado,636.5971351328993
30901,Pública,Solteiro,648.8548027764325
30902,Pública,Solteiro,330.37078157264125
30903,Pública,Solteiro,549.2286912698861
30904,Pública,Solteiro,349.13806268953647
30905,Privada,Solteiro,638.2132327638326
30906,Pública,Solteiro,629.7768454875646
30907,Pública,Casado,630.2194663452257
30908,Pública,Solteiro,751.9777466587205
30909,Pública,Casado,323.16849258835333
30910,Pública,Solteiro,724.6100116142848
30911,Pública,Solteiro,555.5311661616748
30912,Pública,Solteiro,452.3752873929737
30913,Pública,Solteiro,543.4548111899971
30914,Pública,Solteiro,343.53950728568265
30915,Pública,Casado,591.2721921029893
30916,Pública,Solteiro,672.2103549536689
30917,Pública,Solteiro,643.630359996761
30918,Pública,Solteiro,468.07723064945753
30919,Pública,Solteiro,460.46472399730004
30920,Pública,Solteiro,498.78612419558885
30921,Pública,Divorciado,827.6848944502842
30922,Pública,Solteiro,404.85510878699336
30923,Pública,Solteiro,570.1004499502691
30924,Pública,Solteiro,536.9236771745115
30925,Pública,Solteiro,455.88373544912645
30926,Pública,Casado,720.1627135765061
30927,Pública,Casado,679.2144722573006
30928,Pública,Casado,713.0483253771006
30929,Pública,Divorciado,467.0286307573582
30930,Pública,Casado,735.959866085551
30931,Privada,Solteiro,464.7699620864669
30932,Pública,Solteiro,743.7664163759039
30933,Privada,Solteiro,665.4473158610103
30934,Pública,Solteiro,389.6498114328119
30935,Pública,Solteiro,586.3702672397889
30936,Pública,Casado,417.96303849414284
30937,Pública,Solteiro,481.79919023838767
30938,Pública,Divorciado,504.51241868616046
30939,Pública,Divorciado,695.0956036575232
30940,Pública,Solteiro,499.79631603976475
30941,Pública,Casado,669.1884674843953
30942,Pública,Solteiro,597.2053165831262
30943,Pública,Casado,600.3512725507591
30944,Pública,Solteiro,389.1575134024881
30945,Pública,Casado,508.8683471701624
30946,Pública,Solteiro,460.4869207902924
30947,Pública,Solteiro,614.6088209675049
30948,Pública,Solteiro,542.7363323236773
30949,Pública,Solteiro,668.7390118033908
30950,Pública,Casado,680.7771628026919
30951,Pública,Divorciado,500.92005982249475
30952,Privada,Solteiro,668.5053229530778
30953,Pública,Solteiro,567.6690519806311
30954,Pública,Solteiro,573.4637441705542
30955,Pública,Solteiro,518.3472000020439
30956,Pública,Casado,711.9459642155493
30957,Pública,Solteiro,662.4394121002643
30958,Pública,Solteiro,838.9589830548679
30959,Pública,Solteiro,753.4742465834809
30960,Privada,Divorciado,589.0843168255699
30961,Pública,Solteiro,493.38198729263524
30962,Pública,Solteiro,485.1113605193187
30963,Pública,Solteiro,437.7147253760556
30964,Privada,Solteiro,351.76444125336775
30965,Privada,Casado,569.6305652956937
30966,Privada,Solteiro,637.7036229598398
30967,Pública,Solteiro,605.3922336409672
30968,Pública,Casado,758.0133969563453
30969,Pública,Solteiro,575.3214624024973
30970,Pública,Solteiro,494.7842881487844
30971,Pública,Solteiro,554.7687991504857
30972,Pública,Solteiro,438.8913313491828
30973,Pública,Solteiro,694.4235340194168
30974,Pública,Casado,660.9582729620103
30975,Pública,Solteiro,503.96936451852145
30976,Pública,Casado,493.15930337248335
30977,Pública,Solteiro,669.5392478462696
30978,Pública,Casado,530.443240707056
30979,Pública,Solteiro,645.4417565979118
30980,Pública,Solteiro,656.5550848153626
30981,Pública,Casado,552.0768455571699
30982,Privada,Solteiro,555.596513387883
30983,Pública,Casado,483.9483808427201
30984,Pública,Solteiro,652.8382761172754
30985,Pública,Divorciado,572.9883868383629
30986,Pública,Solteiro,605.6190359130912
30987,Pública,Solteiro,510.0378922698035
30988,Pública,Solteiro,552.2274463828112
30989,Pública,Solteiro,560.6780749020486
30990,Pública,Casado,667.7086590118427
30991,Pública,Casado,492.6624369786756
30992,Pública,Divorciado,493.75442514763756
30993,Pública,Casado,645.6037582279404
30994,Pública,Solteiro,486.74728172616443
30995,Pública,Divorciado,603.6512220691765
30996,Pública,Solteiro,674.9194735760632
30997,Pública,Casado,482.9099678789836
30998,Pública,Solteiro,568.1403703279727
30999,Pública,Solteiro,688.3417692404976
31000,Pública,Solteiro,567.6618448149255
31001,Pública,Divorciado,451.57265726949083
31002,Pública,Solteiro,444.9077659980233
31003,Pública,Solteiro,837.0930338776852
31004,Pública,Solteiro,509.32985847189104
31005,Pública,Viúvo,558.4442237333274
31006,Pública,Solteiro,812.9931627379023
31007,Pública,Solteiro,584.9063701107348
31008,Privada,Divorciado,731.3627430212157
31009,Privada,Solteiro,674.0982648563606
31010,Pública,Solteiro,566.1908791488719
31011,Privada,Solteiro,738.4387253510689
31012,Pública,Solteiro,628.4869111278417
31013,Privada,Solteiro,573.3748428870944
31014,Pública,Solteiro,640.8284166931136
31015,Pública,Solteiro,591.5934997172482
31016,Pública,Solteiro,524.408557501495
31017,Pública,Casado,498.92637565625347
31018,Pública,Solteiro,310.6722912434983
31019,Pública,Solteiro,699.8538206109147
31020,Pública,Solteiro,382.3778177476628
31021,Pública,Solteiro,437.9568072384481
31022,Privada,Solteiro,636.7334435907402
31023,Pública,Solteiro,477.3460159086642
